,D,R,A,S,T,I,C,LU,D_rating_classic,D_weight_classic,R_rating_classic,R_weight_classic,A_rating_classic,A_weight_classic,S_rating_classic,S_weight_classic,T_rating_classic,T_weight_classic,I_rating_classic,I_weight_classic,C_rating_classic,C_weight_classic,LU_rating_classic,LU_weight_classic,D_rating_pdp,D_rating_pdp_var,R_rating_pdp,R_rating_pdp_var,A_rating_pdp,A_rating_pdp_var,S_rating_pdp,S_rating_pdp_var,T_rating_pdp,T_rating_pdp_var,I_rating_pdp,I_rating_pdp_var,C_rating_pdp,C_rating_pdp_var,LU_rating_pdp,LU_rating_pdp_var,D_weight_shap,D_weight_shap_var,R_weight_shap,R_weight_shap_var,A_weight_shap,A_weight_shap_var,S_weight_shap,S_weight_shap_var,T_weight_shap,T_weight_shap_var,I_weight_shap,I_weight_shap_var,C_weight_shap,C_weight_shap_var,LU_weight_shap,LU_weight_shap_var,index_classic,index_classic_std,index_shap,index_shap_std,index_hybrid,index_hybrid_std,y_log,y_hat_log,y_hat_log_std,y,y_hat,y_hat_log_lower,y_hat_log_upper,y_hat_lower,y_hat_upper,y_hat_std,vuln_class,y_class,error
74,34.51627808008077,8.045771006113402,4,9,11.390608328422513,0.043494871855544,50.0,60,2.0,5,1.0,4,9.0,3,8.0,2,5.0,1,5.0,5,9.0,3,2.0,5,3.6270929715653017,0.9554873588392286,5.027672606939016,0.9308357627870141,1.7920777687212166,0.9647969006335627,4.6,24.3000000001,6.696900491773756,3.0461760176030603,6.532458081167354,7.075857669689783,4.483158146244543,5.415885347697113,9.724578511394656,0.283295203999585,10.93353333777991,1.7249771104584166,9.146127382563128,1.0760847220006746,2.680050570805672,1.2570149436222207,0.010376598907664358,9.467940963701831e-05,1.6060282970061632,0.1812764644546492,2.4181079229249627,0.47984042567476,1.099479578732309,0.38205204965984807,0.10629631128019132,0.003164213085006366,124.0,0,123.00569541549689,18.582742386754443,85.4452519174421,0,3.732178378509084,3.06290475707548,0.7592240584132026,40.769999999999996,20.389598598623504,2.3036806986622773,3.822128815488683,9.010962060633672,44.7013946750765,17.845216307221413,1,2,20.380401401376492
75,172.55001968459416,8.416369108104318,4,6,3.259147501011423,0.0023182302646989,50.0,60,1.0,5,1.0,4,9.0,3,5.0,2,9.0,1,3.0,5,9.0,3,2.0,5,9.691711903023586,0.038149817615382595,6.618344724186054,1.6505330847747026,1.7920777687212166,0.9647969006335627,6.622140262933337,21.547837932580407,2.6401665965787915,0.44583557065818097,6.3212843503481775,5.32395236393843,4.483158146244543,5.415885347697113,9.724578511394656,0.283295203999585,10.93353333777991,1.7249771104584166,9.146127382563128,1.0760847220006746,2.680050570805672,1.2570149436222207,0.010376598907664358,9.467940963701831e-05,1.6060282970061632,0.1812764644546492,2.4181079229249627,0.47984042567476,1.099479578732309,0.38205204965984807,0.10629631128019132,0.003164213085006366,107.0,0,196.85701112948888,20.73669662261742,76.06848612511392,0,4.777441406928545,4.326596875477072,0.3083009754622501,117.80000000000001,74.68627797188499,4.018295900014822,4.634897850939321,54.606266404062005,102.01739432768292,23.70556396181046,4,4,43.11372202811502
76,169.33722013050993,8.325335359117075,4,6,6.086621522701776,0.0023622434103821,50.0,60,1.0,5,1.0,4,9.0,3,5.0,2,5.0,1,3.0,5,9.0,3,2.0,5,9.737530525740588,0.02798589612524609,5.817060126914483,1.8925073057889277,1.7920777687212166,0.9647969006335627,6.622140262933337,21.547837932580407,9.372807902176946,1.1830497676058822,6.281561127179665,5.286243380157468,4.483158146244543,5.415885347697113,9.724578511394656,0.283295203999585,10.93353333777991,1.7249771104584166,9.146127382563128,1.0760847220006746,2.680050570805672,1.2570149436222207,0.010376598907664358,9.467940963701831e-05,1.6060282970061632,0.1812764644546492,2.4181079229249627,0.47984042567476,1.099479578732309,0.38205204965984807,0.10629631128019132,0.003164213085006366,103.0,0,200.74607698184002,21.353045771404712,69.64437293708927,0,4.276666119016055,4.185496646717601,0.27555987176648333,71.0,64.72613548158967,3.9099367749511176,4.461056518484084,48.895797209461264,85.57893303536862,18.34156791295368,4,3,6.273864518410335
77,19.78041993236601,7.973388173750547,3,6,2.188880129226894,0.0203767992275695,39.99999999999999,60,4.0,5,1.0,4,7.0,3,5.0,2,9.0,1,5.0,5,7.0,3,2.0,5,3.969277000613085,1.1304818420696972,5.107400443874284,0.8490741399668638,1.5260659960672207,0.7269947167029547,6.622140262933337,21.547837932580407,3.4861158310071265,6.020173723770762,5.462115301303308,12.459547653517582,3.84042192512872,6.380561429790427,9.724578511394656,0.283295203999585,10.93353333777991,1.7249771104584166,9.146127382563128,1.0760847220006746,2.680050570805672,1.2570149436222207,0.010376598907664358,9.467940963701831e-05,1.6060282970061632,0.1812764644546492,2.4181079229249627,0.47984042567476,1.099479578732309,0.38205204965984807,0.10629631128019132,0.003164213085006366,120.0,0,118.33274406594622,19.70079464497481,106.14624168522761,0,4.3247946887187485,2.7551212650915122,0.5953366811756777,74.55,14.722947431862718,2.1597845839158345,3.35045794626719,7.6692699571174865,27.515789353422736,9.923259698152625,1,3,59.827052568137276
78,122.53088044700706,8.051880967063527,3,6,10.424259050057715,0.0032650687834802,40.0,60,1.0,5,1.0,4,7.0,3,5.0,2,5.0,1,3.0,5,8.0,3,2.0,5,8.876390988411703,0.36533622609473726,5.016117252683463,0.9782447915100079,1.5260659960672207,0.7269947167029547,6.622140262933337,21.547837932580407,7.030910548751971,2.98967317125139,5.466733347408828,4.512732947700636,3.840421925128728,6.380561429790441,9.724578511394656,0.283295203999585,10.93353333777991,1.7249771104584166,9.146127382563128,1.0760847220006746,2.680050570805672,1.2570149436222207,0.010376598907664358,9.467940963701831e-05,1.6060282970061632,0.1812764644546492,2.4181079229249627,0.47984042567476,1.099479578732309,0.38205204965984807,0.10629631128019132,0.003164213085006366,94.0,0,176.8541583069628,19.17545252213911,63.18479221674562,0,3.877431560658527,4.023854322672177,0.2901805824746213,47.29999999999999,54.91621013626205,3.7336737401975557,4.314034905146798,40.83250798210042,73.74145603080873,16.45447402435416,4,2,7.616210136262062
79,135.27704970653593,8.883041385785802,4,9,9.649763927434169,0.0110891783980257,50.0,60,1.0,5,1.0,4,9.0,3,8.0,2,5.0,1,5.0,5,9.0,3,2.0,5,9.971930686687278,0.002041240524290865,6.346229806663733,1.5584102565392632,1.7920777687212166,0.9647969006335627,4.6,24.3000000001,7.610034312748806,2.4944753247892124,2.9801820955501435,9.05752939305024,4.483158146244543,5.415885347697113,9.724578511394656,0.283295203999585,10.93353333777991,1.7249771104584166,9.146127382563128,1.0760847220006746,2.680050570805672,1.2570149436222207,0.010376598907664358,9.467940963701831e-05,1.6060282970061632,0.1812764644546492,2.4181079229249627,0.47984042567476,1.099479578732309,0.38205204965984807,0.10629631128019132,0.003164213085006366,119.0,0,197.31361425666654,21.09816031961024,74.5117185796622,0,4.607168188650764,4.175632987783066,0.2733577566683083,99.19999999999996,64.08102211755585,3.902275231114758,4.4489907444513745,48.5149790621654,84.54056812885108,18.012794533342838,4,3,35.11897788244411
80,72.57884638379085,7.175223560761801,3,6,1.7159305202938553,0.0055112787755459,40.0,60,1.0,5,1.0,4,7.0,3,5.0,2,10.0,1,3.0,5,8.0,3,2.0,5,2.409673697329753,0.3461172550007535,2.8194575044429637,0.37733420181179567,1.5260659960672207,0.7269947167029547,6.622140262933337,21.547837932580407,5.1522653896269865,10.054784528065248,3.439459463364937,2.5882557297095503,3.840421925128728,6.380561429790441,9.724578511394656,0.283295203999585,10.93353333777991,1.7249771104584166,9.146127382563128,1.0760847220006746,2.680050570805672,1.2570149436222207,0.010376598907664358,9.467940963701831e-05,1.6060282970061632,0.1812764644546492,2.4181079229249627,0.47984042567476,1.099479578732309,0.38205204965984807,0.10629631128019132,0.003164213085006366,99.0,0,78.1398350188301,12.840325415000224,71.21493370177645,0,3.6428355156125294,2.024536898150078,0.5448451333161062,37.199999999999996,6.572603245916744,1.479691764833972,2.5693820314661844,3.391591829240514,12.057752666869769,4.333080418814627,0,2,30.62739675408325
81,133.80109164524976,8.708688767891775,4,6,12.656208716093786,0.0066001847466982,50.0,60,1.0,5,1.0,4,9.0,3,5.0,2,3.0,1,3.0,5,9.0,3,2.0,5,9.96999920905565,0.0020352216660655164,6.4945720563157945,1.5304167078362934,1.7920777687212166,0.9647969006335627,6.622140262933337,21.547837932580407,6.009088580788255,3.655439808206287,2.4566881974129062,1.6553176956792193,4.483158146244543,5.415885347697113,9.724578511394656,0.283295203999585,10.93353333777991,1.7249771104584166,9.146127382563128,1.0760847220006746,2.680050570805672,1.2570149436222207,0.010376598907664358,9.467940963701831e-05,1.6060282970061632,0.1812764644546492,2.4181079229249627,0.47984042567476,1.099479578732309,0.38205204965984807,0.10629631128019132,0.003164213085006366,101.0,0,194.83320754137878,19.979211860257436,66.43231634307695,0,5.5479080878770946,4.182586052021804,0.26299696543130446,255.69999999999996,64.53511147187241,3.9195890865905,4.445583017453108,49.37973881393192,84.24956533603647,17.434913261052273,4,4,191.16488852812756
82,70.95736786655954,7.133015317996373,3,6,5.5035288422511695,0.0056372954010942,40.0,60,1.0,5,1.0,4,7.0,3,5.0,2,9.0,1,3.0,5,8.0,3,2.0,5,2.229899466590058,0.252453795365329,2.617849146287852,0.41814303785032514,1.5260659960672207,0.7269947167029547,6.622140262933337,21.547837932580407,8.961127375381984,1.4611706745766664,3.3257255672324266,2.4802889208125825,3.840421925128728,6.380561429790441,9.724578511394656,0.283295203999585,10.93353333777991,1.7249771104584166,9.146127382563128,1.0760847220006746,2.680050570805672,1.2570149436222207,0.010376598907664358,9.467940963701831e-05,1.6060282970061632,0.1812764644546492,2.4181079229249627,0.47984042567476,1.099479578732309,0.38205204965984807,0.10629631128019132,0.003164213085006366,98.0,0,80.17245104185832,11.876490163358701,69.60890540477028,0,3.1135153092103742,2.8942211814239878,0.4988100479307571,21.499999999999996,17.069423157342076,2.395411133493231,3.3930312293547447,9.972708379771316,28.756013004138076,9.39165231218338,0,1,4.430576842657921
83,106.68564787235798,8.697899477999384,4,6,5.764079171880786,0.0037493959571743,50.0,60,1.0,5,1.0,4,9.0,3,5.0,2,9.0,1,3.0,5,9.0,3,2.0,5,8.73208779374618,0.4526225356082649,6.519090081966663,1.5469723116409997,1.7920777687212166,0.9647969006335627,6.622140262933337,21.547837932580407,9.286303973490766,1.3919172678029352,5.0296131164281626,4.097777705260843,4.483158146244543,5.415885347697113,9.724578511394656,0.283295203999585,10.93353333777991,1.7249771104584166,9.146127382563128,1.0760847220006746,2.680050570805672,1.2570149436222207,0.010376598907664358,9.467940963701831e-05,1.6060282970061632,0.1812764644546492,2.4181079229249627,0.47984042567476,1.099479578732309,0.38205204965984807,0.10629631128019132,0.003164213085006366,107.0,0,193.0076175864724,21.014234079851875,76.06848612511392,0,4.280824129164719,4.337823618270177,0.27564288445024365,71.3,75.54077598731995,4.0621807338199325,4.613466502720421,57.10087557139349,99.83308265367306,21.366103541139786,4,3,4.2407759873199495
84,108.76766904255678,8.724654106515713,4,6,3.511261619256352,0.0036776369882104,50.0,20,1.0,5,1.0,4,9.0,3,5.0,2,9.0,1,3.0,5,9.0,3,4.0,5,8.715414500280641,0.47128567691567064,6.458291764859123,1.5059187266436413,1.7920777687212166,0.9647969006335627,6.622140262933337,21.547837932580407,3.774423562290628,0.754153093111416,5.094377801938553,4.159258377791623,4.483158146244543,5.415885347697113,1.0,1e-10,10.93353333777991,1.7249771104584166,9.146127382563128,1.0760847220006746,2.680050570805672,1.2570149436222207,0.010376598907664358,9.467940963701831e-05,1.6060282970061632,0.1812764644546492,2.4181079229249627,0.47984042567476,1.099479578732309,0.38205204965984807,0.10629631128019132,0.003164213085006366,117.0,0,182.64623199942667,20.60883121692241,76.2810787476743,0,4.643621372362344,4.174759602708443,0.1863125877491396,102.92,64.02420613892264,3.9884470149593034,4.361072190457582,52.97100807881733,77.34108597383371,12.185038947508193,4,4,38.895793861077365
85,106.82698743957182,8.697253781803614,4,6,6.439427142467084,0.0037444345070815,50.0,60,1.0,5,1.0,4,9.0,3,5.0,2,5.0,1,3.0,5,9.0,3,2.0,5,8.730955914725842,0.45388949694035724,6.520557388531641,1.5479630988477566,1.7920777687212166,0.9647969006335627,6.622140262933337,21.547837932580407,9.438271576144663,0.9432246889600261,5.0340909783536505,4.102028508928141,4.483158146244543,5.415885347697113,9.724578511394656,0.283295203999585,10.93353333777991,1.7249771104584166,9.146127382563128,1.0760847220006746,2.680050570805672,1.2570149436222207,0.010376598907664358,9.467940963701831e-05,1.6060282970061632,0.1812764644546492,2.4181079229249627,0.47984042567476,1.099479578732309,0.38205204965984807,0.10629631128019132,0.003164213085006366,103.0,0,193.2635545457119,21.005328959113676,69.64437293708927,0,4.027135812528651,4.272144823153559,0.2859725961991808,55.100000000000016,70.67520150624041,3.986172226954378,4.558117419352739,52.8483750120226,94.40370549367864,20.77766524082802,4,3,15.575201506240397
86,124.31299509541604,8.866812660113899,4,6,4.279296121668055,0.0073647472406356,50.00000000000001,60,1.0,5,1.0,4,9.0,3,5.0,2,9.0,1,3.0,5,9.0,3,2.0,5,9.161266224352334,0.2564514738155214,6.3407597412571945,1.532819717070901,1.7920777687212166,0.9647969006335627,6.622140262933337,21.547837932580407,7.229797225344183,1.693404320256614,1.7666469358417478,1.0002662505737536,4.483158146244543,5.415885347697109,9.724578511394656,0.283295203999585,10.93353333777991,1.7249771104584166,9.146127382563128,1.0760847220006746,2.680050570805672,1.2570149436222207,0.010376598907664358,9.467940963701831e-05,1.6060282970061632,0.1812764644546492,2.4181079229249627,0.47984042567476,1.099479578732309,0.38205204965984807,0.10629631128019132,0.003164213085006366,107.0,0,184.87600984903642,19.839611032579327,76.06848612511392,0,3.927896354584436,4.482302017237053,0.34214633716051646,49.8,87.43802438282262,4.140155680076537,4.824448354397569,61.81259935834472,123.51775975893699,30.852580200296135,4,2,37.63802438282262
87,110.39725297322596,8.682941545805601,4,6,3.119373465078926,0.0036233474787555,50.0,20,1.0,5,1.0,4,9.0,3,5.0,2,9.0,1,3.0,5,9.0,3,4.0,5,8.702364425914597,0.48589319176983164,6.553081101660157,1.5699244800976608,1.7920777687212166,0.9647969006335627,6.622140262933337,21.547837932580407,2.011325677292908,0.27490192853612294,5.143375760759962,4.205771804626567,4.483158146244543,5.415885347697113,1.0,1e-10,10.93353333777991,1.7249771104584166,9.146127382563128,1.0760847220006746,2.680050570805672,1.2570149436222207,0.010376598907664358,9.467940963701831e-05,1.6060282970061632,0.1812764644546492,2.4181079229249627,0.47984042567476,1.099479578732309,0.38205204965984807,0.10629631128019132,0.003164213085006366,117.0,0,180.65740118391113,20.740944252745468,76.2810787476743,0,4.096009841541162,4.202786352500983,0.27781417317471213,59.09999999999999,65.87240177514619,3.9249721793262706,4.480600525675695,49.65166887568287,87.28767577534799,18.81800344983256,4,3,6.7724017751462
88,22.93075464163652,9.283186825418351,2,6,9.048914043597398,0.017453572683663,0.050000000745058,60,3.0,5,1.0,4,3.0,3,5.0,2,5.0,1,5.0,5,2.0,3,2.0,5,3.7874739819393746,1.0982430124598137,7.255870966505406,2.6500337725049268,1.9567948333695546,1.120898093680396,6.622140262933337,21.547837932580407,8.206511453971629,1.897652028318814,5.021440309714482,14.632727598605403,5.162023171261571,11.417202873834851,9.724578511394656,0.283295203999585,10.93353333777991,1.7249771104584166,9.146127382563128,1.0760847220006746,2.680050570805672,1.2570149436222207,0.010376598907664358,9.467940963701831e-05,1.6060282970061632,0.1812764644546492,2.4181079229249627,0.47984042567476,1.099479578732309,0.38205204965984807,0.10629631128019132,0.003164213085006366,84.0,0,145.1181176806084,24.21327373071969,72.57099498253882,0,1.2809338454620642,3.9945674495112575,0.39203583170809164,2.5999999999999996,53.30234703634738,3.602531617803166,4.386603281219349,35.69100456525808,79.36697083099239,21.83798313286715,2,0,50.702347036347376
